config,attack_type,section,device_category,recall_at_5,mrr,retrieved_doc_ids
rerank,mirai_udpplain,immediate_actions,security_camera,0.0,0.0,mirai-udpplain-flood|mirai-udp-flood|mirai-udpplain-flood|mirai-udp-flood|mirai-ack-flood
rerank,mirai_udpplain,immediate_actions,webcam,0.0,0.0,mirai-udpplain-flood|mirai-udp-flood|mirai-udpplain-flood|mirai-udpplain-flood|mirai-udp-flood
rerank,mirai_udpplain,longer_term_remediation,doorbell,0.0,0.0,mirai-udpplain-flood|mirai-udpplain-flood|mirai-udp-flood|mirai-family-overview|mirai-udpplain-flood
rerank,mirai_udpplain,longer_term_remediation,thermostat,0.0,0.0,mirai-udpplain-flood|mirai-udpplain-flood|mirai-udp-flood|mirai-udpplain-flood|mirai-udp-flood
rerank,mirai_udpplain,longer_term_remediation,baby_monitor,0.0,0.0,mirai-udpplain-flood|mirai-udpplain-flood|mirai-udp-flood|mirai-family-overview|mirai-udp-flood
rerank,mirai_udpplain,longer_term_remediation,security_camera,0.0,0.0,mirai-udpplain-flood|mirai-udpplain-flood|mirai-family-overview|mirai-udp-flood|mirai-udpplain-flood
rerank,mirai_udpplain,longer_term_remediation,webcam,0.0,0.0,mirai-udpplain-flood|mirai-udpplain-flood|mirai-family-overview|mirai-udpplain-flood|mirai-udp-flood
rerank,mirai_scan,threat_assessment,doorbell,0.6666666666666666,1.0,mirai-scan|gafgyt-family-overview|mirai-family-overview|mirai-ack-flood|mirai-syn-flood
rerank,mirai_scan,threat_assessment,thermostat,0.6666666666666666,1.0,mirai-scan|mirai-ack-flood|mirai-family-overview|gafgyt-family-overview|mirai-syn-flood
rerank,mirai_scan,threat_assessment,baby_monitor,0.6666666666666666,1.0,mirai-scan|mirai-family-overview|mirai-ack-flood|gafgyt-family-overview|mirai-syn-flood
rerank,mirai_scan,threat_assessment,security_camera,0.6666666666666666,1.0,mirai-scan|mirai-ack-flood|mirai-family-overview|gafgyt-family-overview|mirai-syn-flood
rerank,mirai_scan,threat_assessment,webcam,0.6666666666666666,1.0,mirai-scan|mirai-family-overview|mirai-ack-flood|gafgyt-family-overview|mirai-udp-flood
rerank,mirai_scan,attack_mechanism,doorbell,0.3333333333333333,1.0,mirai-scan|gafgyt-scan|mirai-family-overview|mirai-udp-flood|device-doorbell-profile
rerank,mirai_scan,attack_mechanism,thermostat,0.3333333333333333,1.0,mirai-scan|gafgyt-scan|mirai-udp-flood|mirai-family-overview|mirai-udpplain-flood
rerank,mirai_scan,attack_mechanism,baby_monitor,0.3333333333333333,1.0,mirai-scan|mirai-family-overview|gafgyt-scan|mirai-family-overview|mirai-udp-flood
rerank,mirai_scan,attack_mechanism,security_camera,0.3333333333333333,1.0,mirai-scan|gafgyt-scan|mirai-family-overview|mirai-udp-flood|gafgyt-family-overview
rerank,mirai_scan,attack_mechanism,webcam,0.3333333333333333,1.0,mirai-scan|gafgyt-scan|mirai-family-overview|mirai-udp-flood|mirai-udpplain-flood
rerank,mirai_scan,observable_indicators,doorbell,0.5,0.5,mirai-udpplain-flood|mirai-scan|device-doorbell-profile|mirai-family-overview|mirai-scan
rerank,mirai_scan,observable_indicators,thermostat,0.5,0.5,mirai-udpplain-flood|mirai-scan|mirai-family-overview|gafgyt-scan|mirai-scan
rerank,mirai_scan,observable_indicators,baby_monitor,0.5,0.3333333333333333,mirai-udpplain-flood|mirai-family-overview|mirai-scan|device-baby-monitor-profile|mirai-family-overview
rerank,mirai_scan,observable_indicators,security_camera,0.5,0.5,mirai-udpplain-flood|mirai-scan|device-security-camera-profile|mirai-scan|mirai-family-overview
rerank,mirai_scan,observable_indicators,webcam,0.5,0.5,mirai-udpplain-flood|mirai-scan|mirai-family-overview|mirai-scan|iot-immediate-containment
rerank,mirai_scan,immediate_actions,doorbell,0.3333333333333333,1.0,device-doorbell-profile|mirai-scan|device-thermostat-profile|device-doorbell-profile|mirai-family-overview
rerank,mirai_scan,immediate_actions,thermostat,0.3333333333333333,1.0,device-thermostat-profile|mirai-scan|mirai-family-overview|iot-long-term-hardening|mirai-scan
rerank,mirai_scan,immediate_actions,baby_monitor,0.3333333333333333,1.0,device-baby-monitor-profile|mirai-family-overview|mirai-scan|device-baby-monitor-profile|mirai-family-overview
rerank,mirai_scan,immediate_actions,security_camera,0.3333333333333333,0.3333333333333333,mirai-scan|mirai-scan|device-security-camera-profile|device-security-camera-profile|mirai-family-overview
rerank,mirai_scan,immediate_actions,webcam,0.6666666666666666,1.0,device-webcam-profile|mirai-scan|mirai-family-overview|mirai-scan|iot-immediate-containment
rerank,mirai_scan,longer_term_remediation,doorbell,0.5,0.3333333333333333,mirai-scan|iot-immediate-containment|iot-long-term-hardening|mirai-family-overview|device-doorbell-profile
rerank,mirai_scan,longer_term_remediation,thermostat,0.5,0.5,mirai-scan|iot-long-term-hardening|mirai-family-overview|mirai-family-overview|device-thermostat-profile
rerank,mirai_scan,longer_term_remediation,baby_monitor,0.25,0.5,mirai-family-overview|device-baby-monitor-profile|mirai-scan|device-baby-monitor-profile|mirai-family-overview
rerank,mirai_scan,longer_term_remediation,security_camera,0.5,0.3333333333333333,mirai-scan|device-webcam-profile|iot-long-term-hardening|mirai-scan|device-security-camera-profile
rerank,mirai_scan,longer_term_remediation,webcam,0.5,1.0,device-webcam-profile|mirai-scan|iot-immediate-containment|iot-long-term-hardening|mirai-family-overview
rerank,gafgyt_combo,threat_assessment,doorbell,0.6666666666666666,1.0,gafgyt-combo-attack|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-family-overview|gafgyt-udp-flood
rerank,gafgyt_combo,threat_assessment,thermostat,0.6666666666666666,1.0,gafgyt-combo-attack|gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-junk-attack|gafgyt-family-overview
rerank,gafgyt_combo,threat_assessment,baby_monitor,0.6666666666666666,1.0,gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-udp-flood
rerank,gafgyt_combo,threat_assessment,security_camera,0.6666666666666666,1.0,gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-scan|gafgyt-tcp-flood|gafgyt-family-overview
rerank,gafgyt_combo,threat_assessment,webcam,0.3333333333333333,1.0,gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-scan|gafgyt-tcp-flood|gafgyt-udp-flood
rerank,gafgyt_combo,attack_mechanism,doorbell,0.5,1.0,gafgyt-combo-attack|gafgyt-family-overview|gafgyt-udp-flood|gafgyt-scan|gafgyt-junk-attack
rerank,gafgyt_combo,attack_mechanism,thermostat,0.5,1.0,gafgyt-combo-attack|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-junk-attack|gafgyt-tcp-flood
rerank,gafgyt_combo,attack_mechanism,baby_monitor,0.5,1.0,gafgyt-combo-attack|gafgyt-family-overview|gafgyt-udp-flood|gafgyt-scan|gafgyt-junk-attack
rerank,gafgyt_combo,attack_mechanism,security_camera,0.5,1.0,gafgyt-combo-attack|gafgyt-family-overview|gafgyt-scan|gafgyt-udp-flood|gafgyt-junk-attack
rerank,gafgyt_combo,attack_mechanism,webcam,0.5,1.0,gafgyt-combo-attack|gafgyt-family-overview|gafgyt-udp-flood|gafgyt-junk-attack|gafgyt-scan
rerank,gafgyt_combo,observable_indicators,doorbell,0.5,1.0,gafgyt-combo-attack|gafgyt-family-overview|device-doorbell-profile|gafgyt-junk-attack|gafgyt-tcp-flood
rerank,gafgyt_combo,observable_indicators,thermostat,0.5,1.0,gafgyt-combo-attack|gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-udp-flood|finding-pair-level-assertion
rerank,gafgyt_combo,observable_indicators,baby_monitor,0.5,1.0,gafgyt-combo-attack|gafgyt-family-overview|gafgyt-junk-attack|gafgyt-tcp-flood|finding-pair-level-assertion
rerank,gafgyt_combo,observable_indicators,security_camera,0.5,1.0,gafgyt-combo-attack|gafgyt-family-overview|gafgyt-junk-attack|gafgyt-tcp-flood|gafgyt-family-overview
rerank,gafgyt_combo,observable_indicators,webcam,0.5,1.0,gafgyt-combo-attack|gafgyt-family-overview|gafgyt-junk-attack|gafgyt-scan|gafgyt-tcp-flood
rerank,gafgyt_combo,immediate_actions,doorbell,0.5,0.5,gafgyt-combo-attack|device-doorbell-profile|gafgyt-family-overview|gafgyt-junk-attack|gafgyt-tcp-flood
rerank,gafgyt_combo,immediate_actions,thermostat,0.5,0.5,gafgyt-combo-attack|device-thermostat-profile|gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-udp-flood
rerank,gafgyt_combo,immediate_actions,baby_monitor,0.5,0.5,gafgyt-combo-attack|device-baby-monitor-profile|gafgyt-family-overview|gafgyt-junk-attack|gafgyt-tcp-flood
rerank,gafgyt_combo,immediate_actions,security_camera,0.0,0.0,gafgyt-combo-attack|gafgyt-family-overview|gafgyt-junk-attack|gafgyt-tcp-flood|gafgyt-scan
rerank,gafgyt_combo,immediate_actions,webcam,0.5,0.3333333333333333,gafgyt-combo-attack|gafgyt-family-overview|device-webcam-profile|gafgyt-junk-attack|gafgyt-tcp-flood
rerank,gafgyt_combo,longer_term_remediation,doorbell,0.0,0.0,gafgyt-combo-attack|gafgyt-family-overview|gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-udp-flood
rerank,gafgyt_combo,longer_term_remediation,thermostat,0.0,0.0,gafgyt-combo-attack|gafgyt-family-overview|finding-no-protocol-field|gafgyt-tcp-flood|gafgyt-udp-flood
rerank,gafgyt_combo,longer_term_remediation,baby_monitor,0.25,0.3333333333333333,gafgyt-combo-attack|gafgyt-family-overview|device-baby-monitor-profile|gafgyt-junk-attack|gafgyt-tcp-flood
rerank,gafgyt_combo,longer_term_remediation,security_camera,0.25,0.25,gafgyt-combo-attack|gafgyt-family-overview|gafgyt-junk-attack|iot-long-term-hardening|gafgyt-family-overview
rerank,gafgyt_combo,longer_term_remediation,webcam,0.25,0.5,gafgyt-combo-attack|device-webcam-profile|gafgyt-family-overview|gafgyt-junk-attack|gafgyt-tcp-flood
rerank,gafgyt_junk,threat_assessment,doorbell,0.6666666666666666,1.0,gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-udp-flood
rerank,gafgyt_junk,threat_assessment,thermostat,0.6666666666666666,1.0,gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-family-overview|gafgyt-udp-flood|gafgyt-tcp-flood
rerank,gafgyt_junk,threat_assessment,baby_monitor,0.6666666666666666,1.0,gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-family-overview|gafgyt-scan|gafgyt-udp-flood
rerank,gafgyt_junk,threat_assessment,security_camera,0.6666666666666666,1.0,gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-family-overview|gafgyt-scan|gafgyt-tcp-flood
rerank,gafgyt_junk,threat_assessment,webcam,0.6666666666666666,1.0,gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-family-overview|gafgyt-scan|gafgyt-udp-flood
rerank,gafgyt_junk,attack_mechanism,doorbell,0.5,1.0,gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-udp-flood|gafgyt-family-overview
rerank,gafgyt_junk,attack_mechanism,thermostat,0.5,1.0,gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-udp-flood|gafgyt-family-overview
rerank,gafgyt_junk,attack_mechanism,baby_monitor,0.5,1.0,gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-udp-flood|gafgyt-family-overview
rerank,gafgyt_junk,attack_mechanism,security_camera,0.5,1.0,gafgyt-junk-attack|gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-family-overview|gafgyt-scan
rerank,gafgyt_junk,attack_mechanism,webcam,0.5,1.0,gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-family-overview|gafgyt-udp-flood
rerank,gafgyt_junk,observable_indicators,doorbell,0.5,1.0,gafgyt-junk-attack|gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-family-overview|gafgyt-junk-attack
rerank,gafgyt_junk,observable_indicators,thermostat,0.5,1.0,gafgyt-junk-attack|gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-family-overview
rerank,gafgyt_junk,observable_indicators,baby_monitor,0.5,1.0,gafgyt-junk-attack|gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-family-overview
rerank,gafgyt_junk,observable_indicators,security_camera,0.5,1.0,gafgyt-junk-attack|gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-family-overview|gafgyt-junk-attack
rerank,gafgyt_junk,observable_indicators,webcam,0.5,1.0,gafgyt-junk-attack|gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-family-overview
rerank,gafgyt_junk,immediate_actions,doorbell,0.5,0.5,gafgyt-junk-attack|device-doorbell-profile|gafgyt-combo-attack|gafgyt-family-overview|gafgyt-family-overview
rerank,gafgyt_junk,immediate_actions,thermostat,0.5,0.25,gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-junk-attack|device-thermostat-profile|gafgyt-family-overview
rerank,gafgyt_junk,immediate_actions,baby_monitor,0.5,1.0,device-baby-monitor-profile|gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-family-overview
rerank,gafgyt_junk,immediate_actions,security_camera,0.0,0.0,gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-family-overview|gafgyt-family-overview|gafgyt-junk-attack
rerank,gafgyt_junk,immediate_actions,webcam,0.5,0.3333333333333333,gafgyt-junk-attack|gafgyt-combo-attack|device-webcam-profile|gafgyt-junk-attack|gafgyt-family-overview
rerank,gafgyt_junk,longer_term_remediation,doorbell,0.0,0.0,gafgyt-junk-attack|gafgyt-combo-attack|phishing-incident-response|gafgyt-family-overview|gafgyt-family-overview
rerank,gafgyt_junk,longer_term_remediation,thermostat,0.0,0.0,gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-family-overview|gafgyt-tcp-flood
rerank,gafgyt_junk,longer_term_remediation,baby_monitor,0.25,0.3333333333333333,gafgyt-junk-attack|gafgyt-combo-attack|device-baby-monitor-profile|gafgyt-family-overview|gafgyt-junk-attack
rerank,gafgyt_junk,longer_term_remediation,security_camera,0.0,0.0,gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-family-overview|gafgyt-family-overview|gafgyt-junk-attack
rerank,gafgyt_junk,longer_term_remediation,webcam,0.25,1.0,device-webcam-profile|gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-family-overview
rerank,gafgyt_scan,threat_assessment,doorbell,0.6666666666666666,1.0,gafgyt-scan|gafgyt-family-overview|gafgyt-combo-attack|gafgyt-udp-flood|gafgyt-junk-attack
rerank,gafgyt_scan,threat_assessment,thermostat,0.6666666666666666,1.0,gafgyt-scan|gafgyt-family-overview|gafgyt-combo-attack|gafgyt-udp-flood|gafgyt-junk-attack
rerank,gafgyt_scan,threat_assessment,baby_monitor,0.6666666666666666,1.0,gafgyt-scan|gafgyt-family-overview|gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-udp-flood
rerank,gafgyt_scan,threat_assessment,security_camera,0.6666666666666666,1.0,gafgyt-scan|gafgyt-family-overview|gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-udp-flood
rerank,gafgyt_scan,threat_assessment,webcam,0.6666666666666666,1.0,gafgyt-scan|gafgyt-combo-attack|gafgyt-family-overview|gafgyt-junk-attack|gafgyt-udp-flood
rerank,gafgyt_scan,attack_mechanism,doorbell,0.3333333333333333,1.0,gafgyt-scan|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-combo-attack|gafgyt-family-overview
rerank,gafgyt_scan,attack_mechanism,thermostat,0.3333333333333333,1.0,gafgyt-scan|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-junk-attack|gafgyt-combo-attack
rerank,gafgyt_scan,attack_mechanism,baby_monitor,0.3333333333333333,1.0,gafgyt-scan|gafgyt-family-overview|gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-family-overview
rerank,gafgyt_scan,attack_mechanism,security_camera,0.3333333333333333,1.0,gafgyt-scan|gafgyt-family-overview|gafgyt-family-overview|gafgyt-scan|gafgyt-combo-attack
rerank,gafgyt_scan,attack_mechanism,webcam,0.3333333333333333,1.0,gafgyt-scan|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-junk-attack|gafgyt-combo-attack
rerank,gafgyt_scan,observable_indicators,doorbell,0.5,0.5,finding-pair-level-assertion|gafgyt-scan|gafgyt-scan|gafgyt-scan|device-doorbell-profile
rerank,gafgyt_scan,observable_indicators,thermostat,0.5,0.5,finding-pair-level-assertion|gafgyt-scan|gafgyt-scan|gafgyt-scan|gafgyt-family-overview
rerank,gafgyt_scan,observable_indicators,baby_monitor,0.5,0.3333333333333333,device-baby-monitor-profile|finding-pair-level-assertion|gafgyt-scan|gafgyt-scan|gafgyt-family-overview
rerank,gafgyt_scan,observable_indicators,security_camera,0.5,1.0,gafgyt-scan|finding-pair-level-assertion|gafgyt-scan|gafgyt-family-overview|mirai-scan
rerank,gafgyt_scan,observable_indicators,webcam,0.5,1.0,gafgyt-scan|gafgyt-scan|finding-pair-level-assertion|gafgyt-scan|gafgyt-family-overview
rerank,gafgyt_scan,immediate_actions,doorbell,0.3333333333333333,1.0,device-doorbell-profile|device-thermostat-profile|gafgyt-scan|gafgyt-scan|finding-pair-level-assertion
rerank,gafgyt_scan,immediate_actions,thermostat,0.3333333333333333,1.0,device-thermostat-profile|gafgyt-scan|finding-pair-level-assertion|gafgyt-scan|gafgyt-family-overview
rerank,gafgyt_scan,immediate_actions,baby_monitor,0.3333333333333333,1.0,device-baby-monitor-profile|gafgyt-scan|device-baby-monitor-profile|gafgyt-scan|finding-pair-level-assertion
rerank,gafgyt_scan,immediate_actions,security_camera,0.3333333333333333,0.5,gafgyt-scan|device-security-camera-profile|gafgyt-family-overview|gafgyt-family-overview|device-webcam-profile
rerank,gafgyt_scan,immediate_actions,webcam,0.3333333333333333,1.0,device-webcam-profile|gafgyt-scan|gafgyt-scan|gafgyt-family-overview|finding-pair-level-assertion
rerank,gafgyt_scan,longer_term_remediation,doorbell,0.5,0.3333333333333333,gafgyt-scan|gafgyt-scan|iot-long-term-hardening|device-doorbell-profile|gafgyt-family-overview
rerank,gafgyt_scan,longer_term_remediation,thermostat,0.5,1.0,device-thermostat-profile|iot-long-term-hardening|gafgyt-scan|gafgyt-scan|finding-pair-level-assertion
rerank,gafgyt_scan,longer_term_remediation,baby_monitor,0.5,1.0,device-baby-monitor-profile|device-baby-monitor-profile|gafgyt-scan|gafgyt-family-overview|iot-long-term-hardening
rerank,gafgyt_scan,longer_term_remediation,security_camera,0.0,0.0,gafgyt-scan|device-webcam-profile|gafgyt-family-overview|gafgyt-family-overview|gafgyt-family-overview
rerank,gafgyt_scan,longer_term_remediation,webcam,0.5,1.0,device-webcam-profile|gafgyt-scan|gafgyt-scan|iot-long-term-hardening|gafgyt-family-overview
rerank,gafgyt_tcp,threat_assessment,doorbell,0.6666666666666666,1.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-junk-attack|gafgyt-family-overview|gafgyt-combo-attack
rerank,gafgyt_tcp,threat_assessment,thermostat,0.6666666666666666,1.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-junk-attack|gafgyt-family-overview|gafgyt-combo-attack
rerank,gafgyt_tcp,threat_assessment,baby_monitor,0.6666666666666666,1.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-junk-attack|gafgyt-family-overview|gafgyt-combo-attack
rerank,gafgyt_tcp,threat_assessment,security_camera,0.6666666666666666,1.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-junk-attack|gafgyt-family-overview|gafgyt-scan
rerank,gafgyt_tcp,threat_assessment,webcam,0.6666666666666666,1.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-junk-attack|gafgyt-family-overview|gafgyt-combo-attack
rerank,gafgyt_tcp,attack_mechanism,doorbell,0.3333333333333333,0.5,gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-family-overview
rerank,gafgyt_tcp,attack_mechanism,thermostat,0.3333333333333333,0.5,gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-udp-flood
rerank,gafgyt_tcp,attack_mechanism,baby_monitor,0.3333333333333333,0.5,gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-junk-attack
rerank,gafgyt_tcp,attack_mechanism,security_camera,0.3333333333333333,0.5,gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-udp-flood
rerank,gafgyt_tcp,attack_mechanism,webcam,0.3333333333333333,0.5,gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-http-flood-variant
rerank,gafgyt_tcp,observable_indicators,doorbell,0.5,0.3333333333333333,finding-pair-level-assertion|gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-udp-flood|mirai-ack-flood
rerank,gafgyt_tcp,observable_indicators,thermostat,0.5,0.5,gafgyt-family-overview|gafgyt-tcp-flood|finding-pair-level-assertion|gafgyt-udp-flood|mirai-ack-flood
rerank,gafgyt_tcp,observable_indicators,baby_monitor,0.5,1.0,gafgyt-tcp-flood|gafgyt-family-overview|finding-pair-level-assertion|gafgyt-udp-flood|mirai-ack-flood
rerank,gafgyt_tcp,observable_indicators,security_camera,0.5,1.0,gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-udp-flood|finding-pair-level-assertion|mirai-ack-flood
rerank,gafgyt_tcp,observable_indicators,webcam,0.5,1.0,gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-udp-flood|finding-pair-level-assertion|mirai-ack-flood
rerank,gafgyt_tcp,immediate_actions,doorbell,0.0,0.0,finding-pair-level-assertion|gafgyt-family-overview|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-tcp-flood
rerank,gafgyt_tcp,immediate_actions,thermostat,0.0,0.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-family-overview|finding-no-protocol-field|gafgyt-tcp-flood
rerank,gafgyt_tcp,immediate_actions,baby_monitor,0.3333333333333333,0.5,gafgyt-tcp-flood|device-baby-monitor-profile|finding-pair-level-assertion|gafgyt-family-overview|gafgyt-udp-flood
rerank,gafgyt_tcp,immediate_actions,security_camera,0.0,0.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-tcp-flood|finding-pair-level-assertion
rerank,gafgyt_tcp,immediate_actions,webcam,0.0,0.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-family-overview|finding-pair-level-assertion|finding-no-protocol-field
rerank,gafgyt_tcp,longer_term_remediation,doorbell,0.0,0.0,gafgyt-udp-flood|finding-no-protocol-field|gafgyt-tcp-flood|gafgyt-family-overview|finding-pair-level-assertion
rerank,gafgyt_tcp,longer_term_remediation,thermostat,0.0,0.0,gafgyt-udp-flood|finding-no-protocol-field|gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-tcp-flood
rerank,gafgyt_tcp,longer_term_remediation,baby_monitor,0.0,0.0,gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-family-overview|finding-pair-level-assertion|gafgyt-tcp-flood
rerank,gafgyt_tcp,longer_term_remediation,security_camera,0.0,0.0,gafgyt-udp-flood|gafgyt-tcp-flood|finding-no-protocol-field|gafgyt-family-overview|gafgyt-tcp-flood
rerank,gafgyt_tcp,longer_term_remediation,webcam,0.0,0.0,gafgyt-udp-flood|gafgyt-tcp-flood|finding-no-protocol-field|gafgyt-family-overview|finding-pair-level-assertion
rerank,gafgyt_tcp,confidence_notes,doorbell,1.0,0.3333333333333333,gafgyt-family-overview|gafgyt-tcp-flood|finding-pair-level-assertion|gafgyt-udp-flood|finding-no-protocol-field
rerank,gafgyt_tcp,confidence_notes,thermostat,0.5,0.3333333333333333,gafgyt-family-overview|gafgyt-tcp-flood|finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-tcp-flood
rerank,gafgyt_tcp,confidence_notes,baby_monitor,0.5,0.3333333333333333,gafgyt-family-overview|gafgyt-tcp-flood|finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-tcp-flood
rerank,gafgyt_tcp,confidence_notes,security_camera,1.0,0.25,gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-udp-flood|finding-pair-level-assertion|finding-no-protocol-field
rerank,gafgyt_tcp,confidence_notes,webcam,1.0,0.25,gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-udp-flood|finding-pair-level-assertion|finding-no-protocol-field
rerank,gafgyt_udp,threat_assessment,doorbell,0.6666666666666666,1.0,gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-family-overview|finding-pair-level-assertion
rerank,gafgyt_udp,threat_assessment,thermostat,0.6666666666666666,1.0,gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-family-overview|gafgyt-family-overview
rerank,gafgyt_udp,threat_assessment,baby_monitor,0.6666666666666666,1.0,gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-family-overview|gafgyt-family-overview
rerank,gafgyt_udp,threat_assessment,security_camera,0.6666666666666666,1.0,gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-family-overview|gafgyt-scan
rerank,gafgyt_udp,threat_assessment,webcam,0.6666666666666666,1.0,gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-family-overview|gafgyt-family-overview
rerank,gafgyt_udp,attack_mechanism,doorbell,0.3333333333333333,1.0,gafgyt-udp-flood|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-tcp-flood|gafgyt-family-overview
rerank,gafgyt_udp,attack_mechanism,thermostat,0.3333333333333333,1.0,gafgyt-udp-flood|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-tcp-flood|gafgyt-udp-flood
rerank,gafgyt_udp,attack_mechanism,baby_monitor,0.3333333333333333,1.0,gafgyt-udp-flood|gafgyt-udp-flood|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack
rerank,gafgyt_udp,attack_mechanism,security_camera,0.3333333333333333,1.0,gafgyt-udp-flood|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-udp-flood
rerank,gafgyt_udp,attack_mechanism,webcam,0.3333333333333333,1.0,gafgyt-udp-flood|gafgyt-udp-flood|gafgyt-junk-attack|gafgyt-udp-flood|gafgyt-tcp-flood
rerank,gafgyt_udp,observable_indicators,doorbell,0.5,0.25,finding-pair-level-assertion|gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-junk-attack
rerank,gafgyt_udp,observable_indicators,thermostat,0.5,0.25,gafgyt-family-overview|gafgyt-tcp-flood|finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-junk-attack
rerank,gafgyt_udp,observable_indicators,baby_monitor,0.5,0.25,gafgyt-tcp-flood|gafgyt-family-overview|finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-junk-attack
rerank,gafgyt_udp,observable_indicators,security_camera,0.5,0.3333333333333333,gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-udp-flood|finding-pair-level-assertion|gafgyt-udp-flood
rerank,gafgyt_udp,observable_indicators,webcam,0.5,0.3333333333333333,gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-udp-flood|finding-pair-level-assertion|gafgyt-junk-attack
